"Completed_At","Transaction_ID","Amount","User_ID","User_Type","Status"
"2022-01-03 01:34:40.768430",8884,27.68,420,1,FAILURE
"2022-01-03 02:24:00.142157",9033,12.04,202,0,FAILURE
"2022-01-03 02:39:30.860578",9082,13.33,848,0,SUCCESS
"2022-01-03 03:01:50.000055",9156,2.76,620,1,FAILURE
"2022-01-03 03:04:00",9162,26.11,768,0,FAILURE
"2022-01-03 03:12:10.007398",9187,5.66,822,0,FAILURE
"2022-01-03 04:23:23.056731",9221,14.4,630,0,FAILURE
"2022-01-03 04:50:21.051544",9490,13.33,79,0,FAILURE
"2022-01-03 05:16:24.291833",9568,12.86,559,0,FAILURE
"2022-01-03 06:21:31.845577",9771,5.1,926,0,FAILURE
"2022-01-03 07:03:01.953205",9888,35.39,50,0,FAILURE
"2022-01-03 08:03:31.309729",10074,18.54,105,0,FAILURE
"2022-01-03 09:06:20.204742",10242,36.89,208,0,FAILURE
"2022-01-03 09:16:43.771464",10269,32.26,692,0,FAILURE
"2022-01-03 09:31:10.118209",10309,26.3,708,0,FAILURE
"2022-01-03 10:04:40.838614",10400,26.96,430,0,FAILURE
"2022-01-03 10:21:30.068211",10457,23.32,402,0,FAILURE
"2022-01-03 10:23:50.000001",10461,23.54,652,0,SUCCESS
"2022-01-03 12:01:30.805260",10731,17.94,941,1,FAILURE
"2022-01-03 13:25:46.939574",313,18.32,141,0,FAILURE
"2022-01-03 13:48:50.026503",11062,45.14,883,1,FAILURE
"2022-01-03 14:27:12.964271",11198,18.44,657,0,FAILURE
"2022-01-03 14:27:20.000263",11201,6.41,808,0,FAILURE
"2022-01-03 15:59:40.167816",11485,34.8,52,0,FAILURE
"2022-01-03 17:36:20.073492",11757,6.8,517,1,FAILURE
"2022-01-03 18:48:30.005392",11991,28.25,197,1,FAILURE
"2022-01-03 19:41:25.283716",12049,29.97,23,0,FAILURE
"2022-01-03 20:38:10.003038",12314,21.35,791,1,FAILURE
"2022-01-03 21:09:24.306519",4952,38.89,617,0,FAILURE
"2022-01-03 21:15:50.013432",12442,35.99,676,0,FAILURE
"2022-01-03 22:15:50.003512",12620,19.06,96,1,FAILURE
"2022-01-03 22:19:40",12634,32.08,332,0,FAILURE
"2022-01-03 22:20:35.515348",12635,14.31,41,0,FAILURE
"2022-01-03 22:53:10.003381",12730,10.98,282,0,FAILURE
"2022-01-03 23:10:12.200710",12729,21.37,618,1,FAILURE
"2022-01-03 23:22:33.479357",11689,24.8,550,0,FAILURE
"2022-01-03 23:24:40.049233",12823,20.95,654,1,SUCCESS
"2022-01-03 23:43:36.376524",12888,15.72,326,0,SUCCESS
"2022-01-04 01:45:34.393064",13264,15.36,519,0,FAILURE
"2022-01-04 02:37:50.000001",13419,23.77,75,1,FAILURE
"2022-01-04 03:12:20.000280",13516,7.74,254,0,FAILURE
"2022-01-04 03:38:29.618705",13591,17.87,156,0,FAILURE
"2022-01-04 03:50:00",13633,22.62,259,0,FAILURE
"2022-01-04 03:55:20",698,14.91,107,0,FAILURE
"2022-01-04 04:13:25.702297",13709,2.91,781,0,FAILURE
"2022-01-04 04:29:37.437906",13758,26.92,856,0,FAILURE
"2022-01-04 04:44:00",849,16.89,773,0,FAILURE
"2022-01-04 05:29:21.155908",13951,28.99,858,0,FAILURE
"2022-01-04 05:41:10.646239",13986,22.37,362,0,FAILURE
"2022-01-04 05:44:00.021690",13996,6.12,49,0,FAILURE
"2022-01-04 06:26:30",1173,24.93,241,0,FAILURE
"2022-01-04 06:43:10.000005",14175,22.37,499,1,FAILURE
"2022-01-04 09:07:52.923925",14609,27.67,47,0,FAILURE
"2022-01-04 09:48:30",1796,30.92,606,0,FAILURE
"2022-01-04 10:01:50.015032",14778,19.56,271,0,FAILURE
"2022-01-04 10:18:41.263679",14828,28.42,784,1,FAILURE
"2022-01-04 10:19:00.000022",14832,14.92,831,0,FAILURE
"2022-01-04 10:32:20.104820",14877,29.43,372,0,FAILURE
"2022-01-04 10:56:40",2012,15.39,720,0,FAILURE
"2022-01-04 10:59:17.240170",14959,12.92,87,0,FAILURE
"2022-01-04 11:14:00.680297",15004,17.43,700,0,FAILURE
"2022-01-04 11:57:07.962688",14816,46.14,792,0,FAILURE
"2022-01-04 12:29:27.300062",15236,12.34,322,0,FAILURE
"2022-01-04 12:33:00",2304,16.15,147,0,FAILURE
"2022-01-04 12:35:09.582844",15254,9.7,350,0,FAILURE
"2022-01-04 12:59:49.080356",15322,28.4,292,0,FAILURE
"2022-01-04 13:05:21.351954",15333,21.75,164,0,FAILURE
"2022-01-04 13:22:10.000210",15397,14.01,677,1,FAILURE
"2022-01-04 14:08:45.598625",13045,21.5,835,1,FAILURE
"2022-01-04 14:15:50.840050",15464,19.95,919,0,FAILURE
"2022-01-04 14:24:10.006474",15559,22.11,956,1,FAILURE
"2022-01-04 14:26:20.019370",15567,20.23,114,0,FAILURE
"2022-01-04 14:29:35.603641",15574,19.79,165,1,FAILURE
"2022-01-04 14:51:30.315747",15641,35.74,856,0,FAILURE
"2022-01-04 15:25:05.057301",15734,45.92,372,0,FAILURE
"2022-01-04 15:35:40.004738",15776,31.91,386,0,FAILURE
"2022-01-04 15:44:47.344177",15653,12.79,420,1,FAILURE
"2022-01-04 15:50:10.004817",15815,31.04,123,0,FAILURE
"2022-01-04 15:52:40.001129",15823,31.23,104,0,FAILURE
"2022-01-04 16:12:04.778981",15880,39.72,725,0,FAILURE
"2022-01-04 16:28:40.195259",15936,14.82,270,0,FAILURE
"2022-01-04 16:45:20.157245",15988,12.98,739,0,FAILURE
"2022-01-04 17:03:34.294000",15913,21.77,491,0,FAILURE
"2022-01-04 17:09:24.454378",15982,30.02,287,0,FAILURE
"2022-01-04 17:10:00.003291",16073,27.24,877,0,FAILURE
"2022-01-04 17:40:25.580276",16163,2.37,984,0,FAILURE
"2022-01-04 17:46:20.003388",16180,24.55,429,0,FAILURE
"2022-01-04 18:25:18.413033",16229,9.08,294,0,FAILURE
"2022-01-04 18:57:36.720623",16403,12.39,278,0,FAILURE
"2022-01-04 19:10:41.450740",16437,25.68,291,0,FAILURE
"2022-01-04 19:12:08.754024",16380,44.84,304,1,FAILURE
"2022-01-04 19:19:10.025516",16478,15.64,20,0,FAILURE
"2022-01-04 19:35:10.220739",16516,8.63,560,0,FAILURE
"2022-01-04 19:36:04.413048",15544,19.91,51,1,FAILURE
"2022-01-04 19:44:45.577705",16539,21.94,277,1,FAILURE
"2022-01-04 19:48:35.756213",16521,19.62,844,0,FAILURE
"2022-01-04 19:49:57.934292",16560,19.69,842,0,FAILURE
"2022-01-04 20:18:08.625730",16656,26.04,756,0,FAILURE
"2022-01-04 20:46:30.001237",16744,31.34,702,0,FAILURE
"2022-01-04 21:51:00",3986,27.03,179,0,FAILURE
"2022-01-04 22:08:28.712514",16972,24.2,68,0,FAILURE
"2022-01-04 22:29:50.685617",17031,1.8,124,0,FAILURE
"2022-01-04 22:48:40.691629",15245,38.61,316,1,FAILURE
"2022-01-04 23:08:52.424301",17153,11.19,153,0,FAILURE
"2022-01-04 23:12:41.653942",16345,15.94,631,0,FAILURE
"2022-01-04 23:17:40",4224,26.47,797,1,FAILURE
"2022-01-05 00:09:10.000972",17331,41.85,57,0,FAILURE
"2022-01-05 01:13:20",4555,10.43,889,0,FAILURE
"2022-01-05 01:31:37.216566",17558,14.67,298,1,FAILURE
"2022-01-05 01:52:00",4675,17.02,270,0,FAILURE
"2022-01-05 01:54:40.000021",17630,22.33,565,0,FAILURE
"2022-01-05 01:59:51.354606",17646,15.07,170,0,FAILURE
"2022-01-05 02:59:10.126254",17810,4.81,599,0,FAILURE
"2022-01-05 03:03:21.629445",17414,19.2,124,0,FAILURE
"2022-01-05 03:13:56.150412",17663,40.3,83,0,FAILURE
"2022-01-05 03:37:10.000001",17919,11.94,742,1,FAILURE
"2022-01-05 03:49:08.270765",17946,25.68,483,0,FAILURE
"2022-01-05 04:08:47.323341",18002,19.56,73,0,FAILURE
"2022-01-05 04:13:50.295978",18020,18.69,752,0,FAILURE
"2022-01-05 04:25:17.050002",17500,25.27,810,0,FAILURE
"2022-01-05 05:23:10",5328,26.99,796,1,FAILURE
"2022-01-05 05:23:20",5329,24.14,978,0,FAILURE
"2022-01-05 05:24:30",5333,30.47,594,0,FAILURE
"2022-01-05 05:43:21.457256",18206,23.52,394,0,FAILURE
"2022-01-05 06:11:10",18392,15.74,9,1,FAILURE
"2022-01-05 07:01:53.467951",18267,15.21,85,0,FAILURE
"2022-01-05 07:16:40.932868",18577,26.55,726,0,FAILURE
"2022-01-05 07:57:10.163801",18706,19.93,179,0,FAILURE
"2022-01-05 08:42:40.000226",18858,20.49,915,0,FAILURE
"2022-01-05 08:48:29.141378",18864,0.01,526,0,FAILURE
"2022-01-05 09:10:00",5988,16.68,886,1,FAILURE
"2022-01-05 09:18:10.036728",18965,36.26,104,0,FAILURE
"2022-01-05 09:30:24.263775",18997,0.01,105,0,FAILURE
"2022-01-05 10:42:50.000001",19218,25.72,290,0,FAILURE
"2022-01-05 10:53:40",6307,10.82,297,0,FAILURE
"2022-01-05 11:56:20",6489,29.41,881,0,FAILURE
"2022-01-05 13:05:24.308773",19655,8.93,449,0,FAILURE
"2022-01-05 13:12:10",6721,2.01,197,1,SUCCESS
"2022-01-05 13:19:40.000125",19698,20.81,29,0,FAILURE
"2022-01-05 13:26:30.004253",19726,32.8,224,1,FAILURE
"2022-01-05 13:35:30.000005",19755,16.06,526,0,FAILURE
"2022-01-05 13:38:02.170938",19763,23.97,888,0,FAILURE
"2022-01-05 13:42:32.564846",19762,28.49,76,0,FAILURE
"2022-01-05 13:44:05.172060",19781,30.42,357,0,FAILURE
"2022-01-05 13:53:02.220102",11320,4.9,797,1,FAILURE
"2022-01-05 13:54:40",6836,11.09,969,0,FAILURE
"2022-01-05 14:44:57.119063",19972,24.85,959,1,FAILURE
"2022-01-05 14:48:30",6980,28.85,98,1,FAILURE
"2022-01-05 15:14:18.766817",20061,16.51,198,0,FAILURE
"2022-01-05 15:21:40.001300",20083,17.18,902,0,FAILURE
"2022-01-05 15:24:54.812846",20086,21.17,374,1,FAILURE
"2022-01-05 15:32:21.778115",20124,23.89,803,0,FAILURE
"2022-01-05 15:45:30",7150,31.36,715,0,FAILURE
"2022-01-05 16:33:15.744631",20243,32.85,612,0,FAILURE
"2022-01-05 18:07:56.855393",12099,13.22,802,0,FAILURE
"2022-01-05 18:20:10.000014",20628,17.78,871,0,FAILURE
"2022-01-05 18:23:45.312585",20289,25.3,489,0,FAILURE
"2022-01-05 18:47:20",7661,15.16,210,0,FAILURE
"2022-01-05 19:01:10.653607",20755,28.1,909,1,FAILURE
"2022-01-05 19:29:30.007775",20831,6.15,788,0,FAILURE
"2022-01-05 19:48:40.006238",20885,23.91,647,0,FAILURE
"2022-01-05 20:19:16.962370",20989,3.7,364,0,FAILURE
"2022-01-05 20:28:20",21008,26.31,940,0,FAILURE
"2022-01-05 20:37:10.003669",21035,23.29,136,0,FAILURE
"2022-01-05 21:11:30",8103,24.76,382,1,FAILURE
"2022-01-05 21:17:27.018304",14296,32.51,154,0,FAILURE
"2022-01-05 22:04:30",8267,12.52,145,0,FAILURE
"2022-01-05 22:19:05.930603",21332,15.22,476,0,FAILURE
"2022-01-05 22:36:10.000037",21384,20.73,838,0,FAILURE
"2022-01-05 22:42:40.926146",21403,26.2,813,0,FAILURE
"2022-01-05 23:28:50.000143",21531,32.75,30,0,FAILURE
"2022-01-05 23:39:52.290918",21570,22.38,49,0,FAILURE
"2022-01-06 00:03:10.071545",21649,20.3,366,0,FAILURE
"2022-01-06 00:29:34.642309",21727,37.89,979,0,FAILURE
"2022-01-06 00:37:58.976652",21742,25.86,378,0,FAILURE
"2022-01-06 02:11:00.000117",22034,22.21,366,0,FAILURE
"2022-01-06 02:18:50",9016,49.12,435,0,FAILURE
"2022-01-06 03:04:34.927394",22192,21.52,97,0,FAILURE
"2022-01-06 03:29:50.558983",18545,29.19,135,0,FAILURE
"2022-01-06 03:43:56.331290",22293,43.04,673,0,FAILURE
"2022-01-06 04:09:43.975274",22388,6.9,961,0,FAILURE
"2022-01-06 04:20:21.020634",22424,17.56,87,0,FAILURE
"2022-01-06 04:27:00",9419,30.56,226,0,FAILURE
"2022-01-06 04:30:10.519532",22453,13.79,408,0,FAILURE
"2022-01-06 04:47:06.562312",22056,10.48,542,0,FAILURE
"2022-01-06 04:51:22.759020",22325,11.22,231,1,FAILURE
"2022-01-06 05:02:00.105001",22539,28.71,477,0,FAILURE
"2022-01-06 05:42:20.507537",22659,34.61,27,0,SUCCESS
"2022-01-06 05:50:40",9672,24.57,644,1,FAILURE
"2022-01-06 06:01:20.569095",22718,35.06,271,0,FAILURE
"2022-01-06 06:05:50",9722,13.15,98,1,FAILURE
"2022-01-06 06:26:20",9781,27.27,976,0,FAILURE
"2022-01-06 06:59:54.071273",22899,19.43,20,0,FAILURE
"2022-01-06 07:30:24.870744",22986,31.45,118,1,FAILURE
"2022-01-06 08:00:14.423303",16293,32.64,718,0,FAILURE
"2022-01-06 08:32:30",23176,14.62,812,0,FAILURE
"2022-01-06 08:55:00",10212,37.51,740,0,FAILURE
"2022-01-06 09:44:00.000002",23391,31.56,751,0,FAILURE
"2022-01-06 11:01:10.374389",23621,14.01,332,0,FAILURE
"2022-01-06 12:07:34.843210",23815,31.31,985,1,FAILURE
"2022-01-06 12:16:50.052927",23845,21.54,488,0,FAILURE
"2022-01-06 12:28:30.000007",23884,26.36,922,1,FAILURE
"2022-01-06 12:59:07.173311",23963,15.37,711,0,FAILURE
"2022-01-06 13:36:34.094051",24038,15.73,480,0,FAILURE
"2022-01-06 14:22:00.011761",24235,29.89,949,1,FAILURE
"2022-01-06 14:37:22.333811",24281,18.37,63,0,FAILURE
"2022-01-06 16:07:28.168699",24520,28.78,784,1,FAILURE
"2022-01-06 16:09:26.140348",23588,30.7,468,1,FAILURE
"2022-01-06 16:16:24.217760",22923,0.01,550,0,FAILURE
"2022-01-06 16:53:52.086080",24676,3.33,896,0,FAILURE
"2022-01-06 17:23:10.120709",24768,27.88,61,0,FAILURE
"2022-01-06 17:33:27.253966",22906,23.21,910,0,FAILURE
"2022-01-06 17:53:10.000048",24845,23.52,938,0,FAILURE
"2022-01-06 19:15:50.052767",25094,18.66,276,1,FAILURE
"2022-01-06 19:37:24.257621",25169,17.39,746,1,FAILURE
"2022-01-06 19:47:50.001919",25203,48.39,421,0,FAILURE
"2022-01-06 21:03:39.669913",25439,18.25,576,0,FAILURE
"2022-01-06 21:37:59.993663",25542,16.07,828,0,FAILURE
"2022-01-06 21:47:40.000502",25571,21.6,848,0,FAILURE
"2022-01-06 22:38:20.002203",25728,11.33,644,1,FAILURE
"2022-01-06 22:46:03.385788",24247,13.1,618,1,FAILURE
"2022-01-06 22:52:05.135097",25497,18.87,634,0,FAILURE
"2022-01-07 00:10:10.765965",24094,34.89,699,1,FAILURE
"2022-01-07 00:27:05.825346",26035,18.19,187,0,FAILURE
"2022-01-07 00:45:30.001606",26120,3.93,681,1,FAILURE
"2022-01-07 01:17:30",26208,21.29,653,1,FAILURE
"2022-01-07 02:09:10.000001",26347,19.57,203,0,FAILURE
"2022-01-07 02:19:43.071342",26378,5.02,486,0,FAILURE
"2022-01-07 02:28:40.343487",26404,25.6,993,0,FAILURE
"2022-01-07 02:37:20",13417,24.61,373,0,FAILURE
"2022-01-07 03:04:30",13489,8.81,531,0,FAILURE
"2022-01-07 03:26:40.923341",26581,19.38,15,0,FAILURE
"2022-01-07 03:34:10",13580,10.13,996,0,FAILURE
"2022-01-07 03:48:30",13627,28.93,361,0,FAILURE
"2022-01-07 04:01:40",13671,18.97,744,0,FAILURE
"2022-01-07 05:25:15.275138",26899,22.89,844,0,FAILURE
"2022-01-07 05:34:50.911235",26929,5.96,857,0,FAILURE
"2022-01-07 05:43:30.014612",26957,10.48,197,1,FAILURE
"2022-01-07 06:04:20",27012,0.01,1,0,FAILURE
"2022-01-07 06:53:40.008118",27154,5.53,707,0,FAILURE
"2022-01-07 07:22:50",14294,18.06,19,1,FAILURE
"2022-01-07 07:59:00.053335",27348,20.13,660,1,FAILURE
"2022-01-07 09:01:10",14592,10.49,561,1,FAILURE
"2022-01-07 09:30:10.003008",27642,27.71,756,0,FAILURE
"2022-01-07 10:27:20.000060",27829,0.01,552,0,SUCCESS
"2022-01-07 10:46:14.552077",27861,20.72,979,0,FAILURE
"2022-01-07 10:53:46.610476",27890,37.02,636,1,FAILURE
"2022-01-07 11:50:40",28066,14.41,662,0,FAILURE
"2022-01-07 13:23:10.000003",28341,10.67,848,0,FAILURE
"2022-01-07 14:31:30",15580,18.9,945,0,FAILURE
"2022-01-07 15:02:44.726002",26367,18.28,772,0,SUCCESS
"2022-01-07 15:04:20.674752",28655,20.76,163,0,FAILURE
"2022-01-07 15:19:08.642372",28656,21.0,834,0,FAILURE
"2022-01-07 15:19:20.000361",28700,27.14,912,0,FAILURE
"2022-01-07 15:28:50.001054",28723,19.33,162,1,FAILURE
"2022-01-07 15:56:22.941810",28754,27.62,511,0,FAILURE
"2022-01-07 15:59:50.003174",28815,32.15,889,0,FAILURE
"2022-01-07 16:16:20",15893,19.43,529,1,FAILURE
"2022-01-07 16:58:10.000038",28987,22.33,707,0,FAILURE
"2022-01-07 17:18:22.029857",26885,31.3,864,0,SUCCESS
"2022-01-07 17:44:00.375450",29127,27.62,784,1,FAILURE
"2022-01-07 17:58:00",16218,16.51,157,1,FAILURE
"2022-01-07 18:26:42.353619",29253,28.8,899,0,FAILURE
"2022-01-07 18:27:20.419573",29151,19.02,9,1,FAILURE
"2022-01-07 18:56:50",16400,12.04,785,0,FAILURE
"2022-01-07 19:06:20",29377,15.98,32,1,FAILURE
"2022-01-07 19:16:50.594341",29403,29.97,218,0,FAILURE
"2022-01-07 19:27:30.024715",29444,8.83,789,0,FAILURE
"2022-01-07 19:55:48.103284",29385,14.58,237,0,FAILURE
"2022-01-07 20:40:32.409157",29682,41.25,977,0,FAILURE
"2022-01-07 21:15:30.303426",29787,31.02,374,1,FAILURE
"2022-01-07 21:44:33.626586",29860,18.06,524,0,FAILURE
"2022-01-07 21:55:37.810926",29788,7.06,199,0,FAILURE
"2022-01-07 22:47:52.002388",30060,27.11,286,1,FAILURE
"2022-01-07 23:06:58.947712",30093,20.02,418,0,FAILURE
"2022-01-08 00:13:50.936371",30321,21.54,434,1,FAILURE
"2022-01-08 00:29:40",30369,37.63,536,0,FAILURE
"2022-01-08 00:42:40.258012",30407,30.27,10,1,FAILURE
"2022-01-08 01:25:50.000006",30541,27.87,70,0,FAILURE
"2022-01-08 01:44:10",17596,7.62,292,0,FAILURE
"2022-01-08 03:06:10.000918",30808,32.3,739,0,FAILURE
"2022-01-08 03:18:30",17866,21.88,214,1,FAILURE
"2022-01-08 03:47:50.000349",30933,16.8,606,0,FAILURE
"2022-01-08 03:59:20",17976,10.18,890,0,FAILURE
"2022-01-08 05:23:33.276461",24081,37.47,767,0,FAILURE
"2022-01-08 05:24:15.651109",31180,24.17,935,0,FAILURE
"2022-01-08 05:53:40",18340,13.43,735,1,SUCCESS
"2022-01-08 06:18:27.677021",28843,29.58,336,1,FAILURE
"2022-01-08 06:28:32.714131",29865,37.37,279,1,FAILURE
"2022-01-08 06:42:57.282134",31107,19.47,546,0,FAILURE
"2022-01-08 08:20:36.274328",31725,26.69,281,0,FAILURE
"2022-01-08 08:28:34.358052",31747,25.67,877,0,SUCCESS
"2022-01-08 08:43:50",31799,2.84,508,0,FAILURE
"2022-01-08 09:11:01.847818",31872,24.06,375,0,FAILURE
"2022-01-08 09:24:31.975359",31913,11.62,313,0,FAILURE
"2022-01-08 10:05:00",19102,18.22,332,0,FAILURE
"2022-01-08 10:12:40",19127,25.12,384,1,FAILURE
"2022-01-08 10:30:53.768900",32128,18.99,143,0,FAILURE
"2022-01-08 11:21:10.116311",32305,28.68,36,0,FAILURE
"2022-01-08 11:32:50.000260",32340,15.25,572,0,FAILURE
"2022-01-08 12:06:40.002669",32440,11.96,546,0,FAILURE
"2022-01-08 12:15:00",19506,27.11,965,1,FAILURE
"2022-01-08 12:19:40.001695",32482,21.1,167,0,FAILURE
"2022-01-08 13:49:07.595758",32498,13.62,844,0,FAILURE
"2022-01-08 13:49:14.732138",32425,0.01,487,0,FAILURE
"2022-01-08 14:05:50.068087",32821,11.29,573,0,FAILURE
"2022-01-08 14:23:51.030916",32871,16.34,204,1,FAILURE
"2022-01-08 15:27:30.002451",33056,19.63,50,0,FAILURE
"2022-01-08 15:44:10.003890",33103,27.1,218,0,FAILURE
"2022-01-08 16:20:35.424378",24960,31.3,858,0,FAILURE
"2022-01-08 16:24:21.190081",33217,28.76,834,0,FAILURE
"2022-01-08 16:26:40.004012",33224,16.98,309,0,FAILURE
"2022-01-08 17:19:42.026177",32760,13.62,339,1,FAILURE
"2022-01-08 17:20:14.427679",33350,16.52,256,0,FAILURE
"2022-01-08 17:30:30.021910",33392,18.07,399,0,SUCCESS
"2022-01-08 17:52:50.000038",33456,17.48,932,0,FAILURE
"2022-01-08 17:54:00.585503",33444,29.49,266,0,FAILURE
"2022-01-08 18:08:31.321163",33489,26.83,82,1,FAILURE
"2022-01-08 18:33:30.174781",33576,20.95,875,0,FAILURE
"2022-01-08 18:35:29.204251",33581,10.76,53,1,FAILURE
"2022-01-08 18:55:00.888687",33636,15.53,77,0,FAILURE
"2022-01-08 18:58:20.009493",33644,7.45,511,0,FAILURE
"2022-01-08 22:02:39.402707",34180,7.28,232,0,FAILURE
"2022-01-08 22:07:50.022540",34193,16.49,720,0,FAILURE
"2022-01-08 22:08:00",21303,0.01,450,1,FAILURE
"2022-01-08 22:24:37.688462",32882,54.96,479,0,FAILURE
"2022-01-08 22:36:40.000903",34277,28.11,556,0,FAILURE
"2022-01-08 22:56:10",21446,24.5,187,0,FAILURE
"2022-01-08 23:29:00.000040",34425,20.36,893,0,FAILURE
"2022-01-08 23:48:20.689834",34489,30.39,683,0,FAILURE
"2022-01-08 23:49:04.386014",34490,16.56,163,0,FAILURE
"2022-01-08 23:50:40.000003",34495,18.66,421,0,FAILURE
