"Timestamp","Transaction_ID","Amount"
"2022-01-14 07:02:27.329484",57333,0.01
"2022-01-14 07:35:42.663696",57430,15.39
"2022-01-14 08:22:45.721154",57503,12.7
"2022-01-17 08:00:03.766269",57513,24.13
"2022-01-17 10:44:20.188436",58007,15.75
"2022-01-14 13:44:52.484394",58505,29.49
"2022-01-17 14:17:21.710102",58642,30.85
"2022-01-15 00:53:13.842895",60462,24.42
"2022-01-15 06:41:35.054361",61546,7.58
"2022-01-18 17:26:26.874395",63473,26.14
"2022-01-16 02:12:20.916725",65060,20.46
"2022-01-19 12:49:02.491742",66964,18.93
"2022-01-16 18:41:29.531937",68038,34.88
"2022-01-16 20:18:50.181948",68336,22.43
"2022-01-17 00:05:58.812082",68987,0.01
"2022-01-17 00:45:51.251204",69161,6.12
"2022-01-17 08:55:45.787513",70456,23.26
"2022-01-20 10:48:28.519382",70926,12.28
"2022-01-20 12:21:54.359466",71174,29.63
"2022-01-17 21:36:47.944626",72893,31.31
"2022-01-18 03:49:10.443338",74029,0.01
"2022-01-18 20:35:36.150076",75468,10.2
"2022-01-18 15:29:41.013310",76132,6.71
"2022-01-18 22:14:12.827998",77386,13.79
"2022-01-19 02:10:56.272852",78116,28.09
"2022-01-19 05:52:48.071531",78798,18.81
"2022-01-22 07:18:18.636796",79091,24.73
"2022-01-22 08:58:34.092770",79363,4.96
"2022-01-22 06:37:32.613043",80009,34.41
"2022-01-22 18:09:26.030015",81025,31.67
"2022-01-20 11:34:23.551137",81726,26.2
"2022-01-19 23:21:46.843670",81970,12.29
"2022-01-20 07:51:57.502324",83498,19.08
"2022-01-20 10:13:29.290559",83933,32.65
"2022-01-20 11:01:59.809536",84012,28.7
"2022-01-20 23:52:02.375587",86416,38.08
"2022-01-24 03:43:54.511090",87125,25.3
"2022-01-21 20:18:16.166355",90090,0.01
"2022-01-22 03:55:44.880757",91483,41.14
"2022-01-22 11:11:42.299661",92818,10.27
"2022-01-25 11:48:43.019192",92935,13.31
"2022-01-23 08:43:13.126094",96627,3.3
"2022-01-25 17:03:55.397112",97557,29.95
"2022-01-23 14:54:26.235675",97793,4.0
"2022-01-24 17:53:57.091376",98077,19.64
"2022-01-23 18:51:15.120290",98502,28.26
"2022-01-23 21:30:53.087668",99009,33.46
"2022-01-26 23:28:10.195142",99384,20.33
"2022-01-23 23:30:38.023403",99393,20.01
"2022-01-24 02:28:08.736777",99950,8.18
"2022-01-24 09:27:37.237297",101244,20.82
"2022-01-24 13:53:01.238953",102047,34.6
"2022-01-24 14:27:37.623266",102164,24.87
"2022-01-27 16:18:45.710064",102498,20.73
"2022-01-24 20:35:03.420536",102712,15.0
"2022-01-24 18:22:04.644043",102833,28.97
"2022-01-24 21:28:16.582367",103409,5.05
"2022-01-25 03:34:14.123517",104073,10.51
"2022-01-25 05:49:24.375873",104896,15.87
"2022-01-25 12:43:49.650856",105913,25.4
"2022-01-25 12:26:30.427620",106076,31.13
"2022-01-26 01:38:12.007111",106679,20.21
"2022-01-25 18:08:52.468188",107050,10.44
"2022-01-25 22:36:54.596106",107887,11.7
"2022-01-29 04:25:25.870929",108910,15.69
"2022-01-26 04:26:26.722418",108913,29.67
"2022-01-26 07:03:27.600645",109376,12.53
"2022-01-26 11:16:03.564423",110142,11.73
"2022-01-26 13:23:53.990895",110187,13.84
"2022-01-26 14:26:43.083549",110712,6.66
"2022-01-26 23:19:32.354238",112227,20.17
"2022-01-27 02:39:00.039902",112904,35.3
"2022-01-30 05:33:57.600527",113441,7.34
"2022-01-30 07:10:05.140161",113720,30.31
"2022-01-27 14:52:37.555794",115058,13.2
"2022-01-27 17:51:12.718455",115619,21.19
"2022-01-28 22:44:34.394167",115918,22.34
"2022-01-27 22:41:50.710073",116567,19.32
"2022-01-28 06:18:27.281632",117948,7.26
"2022-01-29 18:22:43.883977",119112,33.74
"2022-01-31 14:41:07.787667",119474,19.76
"2022-01-29 06:42:54.122916",122322,32.79
"2022-01-29 21:34:54.281012",125074,19.68
"2022-01-29 23:54:55.712901",125486,16.82
"2022-02-02 00:18:52.656778",125566,28.47
"2022-01-30 01:57:52.264589",125839,8.05
"2022-01-30 06:19:38.436532",126691,34.07
"2022-01-30 09:59:26.316780",127313,6.12
"2022-01-30 13:15:35.480660",127894,7.71
"2022-01-30 14:48:18.310440",128028,27.68
"2022-01-30 22:14:50.964751",129527,23.61
"2022-01-31 02:16:59.429310",130245,27.46
"2022-01-31 03:36:38.908767",130491,10.26
"2022-01-31 13:54:56.570403",130511,21.36
"2022-01-31 13:28:51.052131",132254,9.41
"2022-01-31 22:39:43.776653",133854,13.47
"2022-02-04 00:21:48.561696",134133,31.64
"2022-02-02 11:45:37.147811",134442,39.61
"2022-02-04 02:25:19.719394",134536,16.38
"2022-02-01 04:22:16.860926",134858,13.47
"2022-02-04 20:15:52.117063",137681,35.66
"2022-02-02 05:12:15.121848",139288,10.65
"2022-02-05 11:02:33.758339",140336,23.25
"2022-02-02 17:07:24.592303",141436,18.75
"2022-02-06 00:05:04.545736",142649,22.01
"2022-02-04 10:19:11.461865",143545,21.1
"2022-02-03 06:03:53.774815",143724,15.85
"2022-02-04 07:54:26.013811",144394,23.77
"2022-02-06 10:18:47.983678",144521,12.7
"2022-02-03 18:55:06.426605",144725,17.84
"2022-02-04 05:28:53.030014",147964,11.07
"2022-02-05 05:36:18.875895",152349,27.16
"2022-02-06 06:13:37.168926",153684,20.99
"2022-02-05 13:36:58.051198",153786,19.74
"2022-02-06 10:22:42.062692",157564,16.57
"2022-02-09 13:04:06.518662",158074,16.89
"2022-02-06 22:07:59.494149",159066,17.74
"2022-02-06 20:58:07.655722",159519,22.05
"2022-02-06 22:20:06.831714",159759,3.42
"2022-02-07 04:06:42.814591",160741,11.13
"2022-02-10 19:10:21.210345",163470,19.06
"2022-02-07 19:19:48.834690",163486,12.46
"2022-02-07 19:33:55.534736",163511,20.98
"2022-02-07 20:19:23.024804",163671,30.12
"2022-02-07 23:42:14.056088",164308,33.95
"2022-02-08 01:04:44.221271",164550,4.23
"2022-02-08 04:52:14.834686",165233,15.5
"2022-02-08 15:43:49.528534",165593,23.09
"2022-02-10 02:53:00.878430",167381,18.04
"2022-02-08 16:42:02.554608",167399,25.74
"2022-02-09 08:25:24.344479",170278,26.5
"2022-02-11 10:18:47.600224",171263,10.93
"2022-02-12 18:35:13.737318",172174,30.16
"2022-02-10 02:52:49.951329",173621,11.71
"2022-02-10 04:21:10.632971",173869,15.69
"2022-02-10 14:44:37.595501",175781,37.93
"2022-02-10 17:55:50.339237",176367,19.64
"2022-02-11 04:31:32.329399",178092,25.46
"2022-02-12 02:34:51.319559",178731,11.48
"2022-02-14 08:19:30.983926",179010,0.01
"2022-02-11 13:17:19.763525",179410,11.92
"2022-02-11 10:48:26.234017",179441,24.07
"2022-02-11 12:03:22.329142",179682,12.88
"2022-02-14 14:08:07.221301",180093,16.68
"2022-02-11 17:35:57.764735",180132,16.46
"2022-02-11 16:11:53.407572",180459,7.34
"2022-02-14 05:15:22.548542",181465,16.17
"2022-02-12 06:59:44.079035",183089,36.95
"2022-02-15 06:41:48.548930",183090,21.18
"2022-02-12 09:41:05.034194",183611,12.29
"2022-02-12 17:39:37.112058",184251,11.8
"2022-02-12 20:24:13.773040",185151,22.41
"2022-02-12 23:23:56.887743",185332,21.91
"2022-02-14 08:21:04.944083",189592,34.48
"2022-02-13 22:50:00.277655",190037,13.85
"2022-02-14 00:30:07.050215",190545,19.14
"2022-02-17 07:44:58.533877",191816,28.45
"2022-02-14 07:59:36.859366",191869,12.84
"2022-02-17 08:43:49.977661",191996,26.38
"2022-02-14 20:24:55.885965",193463,29.14
"2022-02-14 18:24:16.811727",193692,17.01
"2022-02-17 17:32:55.200066",196107,13.5
"2022-02-18 15:07:18.905810",197319,20.0
"2022-02-16 02:46:59.803749",199343,12.8
"2022-02-16 03:20:06.378317",199490,18.41
"2022-02-19 13:50:22.932514",201360,26.66
"2022-02-16 14:42:42.757720",201490,14.63
"2022-02-16 16:21:19.412109",201787,26.54
"2022-02-16 17:13:44.895818",201971,24.38
"2022-02-19 17:58:55.075122",202107,31.9
"2022-02-16 19:49:24.418381",202402,17.61
"2022-02-20 00:50:38.616966",203367,18.97
"2022-02-17 09:27:32.389878",203560,7.31
"2022-02-17 05:03:10.280086",204101,17.06
"2022-02-20 13:57:50.305782",205737,26.97
"2022-02-17 15:35:12.273711",206005,0.01
"2022-02-17 16:53:01.659265",206272,34.76
"2022-02-17 21:29:01.551247",207088,21.65
"2022-02-18 02:41:03.058601",207942,0.01
"2022-02-18 10:52:08.526039",209507,3.7
"2022-02-18 16:15:44.998864",210513,13.92
"2022-02-18 18:03:23.724345",210817,23.75
"2022-02-18 19:44:35.922549",211177,32.78
"2022-02-19 13:44:07.886673",211601,15.32
"2022-02-19 03:22:22.026016",211604,12.35
"2022-02-18 23:06:53.436742",211783,29.45
"2022-02-18 23:26:05.587180",211867,8.08
"2022-02-22 02:24:28.398093",212366,43.02
"2022-02-22 03:46:01.580772",212601,14.38
"2022-02-19 05:21:52.929004",212881,16.76
"2022-02-22 07:45:13.781569",213313,10.97
"2022-02-22 10:18:58.126847",213791,13.7
"2022-02-19 11:13:15.309827",213986,30.69
"2022-02-19 13:17:34.202287",214302,20.45
"2022-02-19 13:18:07.672945",214307,29.5
"2022-02-19 16:32:12.992472",214917,14.57
"2022-02-19 17:42:44.261229",215118,9.69
"2022-02-19 20:53:31.759855",215680,2.76
"2022-02-19 21:02:15.158015",215700,15.07
"2022-02-20 01:25:58.798991",216503,18.8
"2022-02-20 02:42:42.359644",216723,29.42
"2022-02-20 02:52:22.089717",216763,13.78
"2022-02-20 09:26:40.045905",217329,28.64
"2022-02-23 09:43:06.166154",217950,10.19
"2022-02-20 10:22:13.667605",218046,17.21
"2022-02-23 20:03:46.818009",219869,33.38
"2022-02-23 20:18:08.757832",219914,18.89
"2022-02-20 23:50:26.060024",220524,20.58
"2022-02-24 04:32:12.102667",221373,12.5
"2022-02-21 09:40:06.682200",222123,21.31
"2022-02-21 22:20:31.348052",224460,13.38
"2022-02-25 06:33:49.576883",225906,16.66
"2022-02-22 08:18:39.909220",226202,22.56
"2022-02-22 09:02:20.138107",226203,16.45
"2022-02-22 11:44:21.996629",226849,24.89
"2022-02-22 14:41:29.143837",227372,21.77
"2022-02-22 15:34:44.057722",227524,10.09
"2022-02-22 19:05:17.221579",227958,0.01
"2022-02-22 22:03:39.838610",228470,19.01
"2022-02-26 02:27:36.382070",229490,7.38
"2022-02-23 04:43:53.466831",229885,14.57
"2022-02-23 06:30:24.016180",230189,16.16
"2022-02-23 08:06:59.777053",230497,19.62
"2022-02-24 01:54:55.569397",233697,9.8
"2022-02-24 17:27:39.902186",233734,7.63
"2022-02-27 08:34:50.552200",234894,20.95
"2022-02-24 11:02:54.909231",235340,27.27
"2022-02-27 11:06:07.608164",235358,16.76
"2022-02-24 13:03:49.867807",235665,7.39
"2022-02-27 15:48:23.230059",236148,33.4
"2022-02-24 21:03:22.241483",236204,18.16
"2022-02-25 02:38:39.707149",238103,29.7
"2022-02-25 05:53:58.330665",238687,8.38
"2022-02-28 09:55:02.160303",239497,21.93
"2022-02-25 11:01:23.654618",239676,9.11
"2022-02-25 11:07:47.074991",239713,26.94
"2022-02-25 11:41:09.829647",239787,0.01
"2022-02-25 15:23:39.771082",240467,23.27
"2022-02-26 03:36:20.186295",242624,9.55
"2022-02-26 05:31:34.206727",242967,19.71
"2022-02-26 21:37:20.214001",244397,18.83
"2022-02-26 16:16:22.691975",244977,37.42
"2022-02-26 17:20:25.433646",245159,27.38
"2022-02-26 22:13:53.177060",245386,17.41
"2022-03-01 13:58:06.146241",246275,12.07
"2022-02-27 02:47:59.447661",246815,9.92
"2022-02-27 07:33:50.801279",247714,31.01
"2022-02-27 14:26:47.744567",248946,20.53
"2022-02-28 15:57:15.039115",249524,7.38
"2022-02-27 20:55:52.511146",250133,25.28
"2022-02-28 15:11:58.368466",253423,16.13
"2022-02-28 20:00:50.546322",254247,29.84
"2022-03-01 08:50:39.079627",256558,2.12
"2022-03-01 09:37:10.335356",256697,16.47
"2022-03-01 14:50:54.392190",257658,8.66
"2022-03-01 19:50:34.161140",258519,22.63
"2022-03-02 03:17:54.999168",259907,28.99
"2022-03-03 05:00:09.905682",260348,6.99
"2022-03-02 15:26:42.061303",260990,39.78
"2022-03-02 16:00:48.441722",262123,31.63
"2022-03-02 19:52:42.968620",262869,32.01
"2022-03-04 03:53:35.305970",268662,21.65
"2022-03-04 21:44:55.577623",269188,25.91
"2022-03-04 08:36:57.191310",269480,34.52
"2022-03-07 08:40:29.615575",269494,19.07
"2022-03-04 19:03:08.791447",271354,26.4
"2022-03-05 02:31:56.280895",272720,21.3
"2022-03-08 07:27:29.891196",273590,6.39
"2022-03-08 16:24:08.487025",275164,31.58
"2022-03-06 06:58:50.140207",277846,15.92
"2022-03-06 11:16:06.626381",278632,16.13
"2022-03-06 16:39:44.641850",279604,36.46
"2022-03-06 17:16:11.674793",279709,26.1
"2022-03-06 17:38:02.483864",279774,26.49
"2022-03-09 21:10:47.605994",280420,13.7
"2022-03-06 23:46:14.966621",280906,22.8
"2022-03-07 00:20:19.016963",281003,28.66
"2022-03-07 03:34:23.095270",281585,2.35
"2022-03-09 07:32:50.411564",282605,27.41
"2022-03-10 11:08:42.973754",282970,0.01
"2022-03-07 11:13:48.253523",282991,36.93
"2022-03-07 20:27:29.191343",284614,5.51
"2022-03-07 22:32:12.318040",284965,16.84
"2022-03-11 08:31:58.598091",286748,45.12
"2022-03-08 12:26:12.730781",287447,13.72
"2022-03-08 18:54:18.671720",288592,29.5
"2022-03-09 01:58:33.237221",289875,13.83
"2022-03-10 01:32:14.170969",290572,11.89
"2022-03-12 16:50:34.699556",295813,5.17
"2022-03-10 16:14:30.581748",296569,9.32
"2022-03-10 15:05:24.130135",296580,13.82
"2022-03-10 19:57:36.167231",297510,21.2
"2022-03-11 07:44:52.686703",299681,27.85
"2022-03-11 07:44:37.897171",299682,23.04
"2022-03-14 12:06:43.808574",300523,26.01
"2022-03-14 17:32:33.320238",301476,25.69
"2022-03-14 19:37:01.016208",301841,29.82
"2022-03-14 20:35:33.593411",302016,24.69
"2022-03-13 11:30:20.668250",302294,12.75
"2022-03-12 01:55:38.293842",302940,23.42
"2022-03-12 07:20:29.922530",303923,0.01
"2022-03-13 01:33:34.318431",307216,38.88
"2022-03-13 05:57:06.811081",308019,30.7
"2022-03-13 07:29:21.713490",308285,9.48
"2022-03-13 09:32:09.952015",308649,11.55
"2022-03-13 13:47:10.677913",309412,13.35
"2022-03-14 17:59:59.070084",311190,30.55
"2022-03-14 00:57:49.310999",311443,5.22
"2022-03-17 06:47:44.077008",312546,15.16
"2022-03-14 07:34:44.662713",312701,18.6
"2022-03-14 08:15:07.814093",312826,30.52
"2022-03-14 08:57:09.694393",312976,36.91
"2022-03-14 09:20:47.349970",313016,11.04
"2022-03-14 10:55:43.772128",313330,4.41
"2022-03-14 22:49:24.644158",315468,21.0
"2022-03-18 03:21:22.003887",316253,9.87
"2022-03-15 03:49:51.344983",316313,28.45
"2022-03-15 06:38:05.184643",316804,25.24
"2022-03-15 17:40:28.779568",317401,23.76
"2022-03-15 13:57:54.622118",317545,16.71
"2022-03-15 11:36:05.391442",317699,16.37
"2022-03-15 16:09:45.229013",318504,27.31
"2022-03-15 19:29:45.204221",319101,8.89
"2022-03-16 07:32:39.303035",321227,11.83
"2022-03-16 11:49:00.941078",321948,40.19
"2022-03-16 12:30:36.902095",322152,5.88
"2022-03-19 13:13:35.219893",322262,15.7
"2022-03-16 13:56:17.252525",322387,22.75
"2022-03-16 16:39:12.073602",322895,30.27
"2022-03-16 23:19:09.282290",323980,20.97
"2022-03-20 03:45:33.187424",324888,14.25
"2022-03-17 12:03:04.817200",326352,8.56
"2022-03-17 15:13:14.848449",326898,46.53
"2022-03-17 17:56:18.610159",327172,21.52
"2022-03-20 22:02:56.123593",328137,25.25
"2022-03-21 00:12:58.140393",328543,30.14
"2022-03-18 05:42:23.968598",329529,29.59
"2022-03-20 02:11:23.787941",329740,20.63
"2022-03-18 14:14:42.612371",330873,30.49
"2022-03-18 14:35:26.387780",331159,17.86
"2022-03-18 18:43:05.907713",331864,29.91
"2022-03-18 20:01:48.609067",332132,33.66
"2022-03-18 22:38:57.942968",332634,11.41
"2022-03-19 02:12:13.128500",333280,30.63
"2022-03-20 08:51:51.927063",338776,4.22
"2022-03-20 12:51:02.742676",339493,13.64
"2022-03-21 01:31:20.419599",341733,24.31
"2022-03-21 01:47:01.505706",341781,13.25
"2022-03-21 02:34:51.017214",341902,7.36
"2022-03-24 09:03:53.452802",343124,18.02
"2022-03-21 09:47:58.311145",343256,11.44
"2022-03-21 20:56:52.295076",343302,31.73
"2022-03-21 10:00:11.962741",343307,24.4
"2022-03-21 10:46:39.847376",343443,17.15
"2022-03-21 12:24:06.005554",343725,20.95
"2022-03-21 21:59:00.386521",345494,19.38
"2022-03-25 03:32:55.094236",346544,10.85
"2022-03-22 04:48:32.036867",346788,41.61
"2022-03-25 06:38:16.943791",347093,18.83
"2022-03-22 07:56:21.034590",347333,24.3
"2022-03-22 16:09:29.635669",348783,16.4
"2022-03-22 17:10:08.785828",348960,10.67
"2022-03-23 01:53:19.649240",350564,19.1
"2022-03-23 07:56:33.904645",351669,19.49
"2022-03-23 10:10:02.556265",352063,15.52
"2022-03-23 22:17:50.857258",354284,20.32
"2022-03-23 23:16:43.668898",354474,10.84
"2022-03-24 01:31:36.269378",354875,12.07
"2022-03-24 03:39:42.990082",355286,21.13
"2022-03-24 06:49:16.504317",355780,44.12
"2022-03-24 10:27:11.533688",356458,49.34
"2022-03-24 13:25:50.275950",356871,14.44
"2022-03-25 16:45:25.944640",357910,24.23
"2022-03-27 23:55:05.384240",358847,5.99
"2022-03-25 03:24:16.601500",359482,25.16
"2022-03-25 04:02:03.748030",359589,25.56
"2022-03-25 05:27:11.029581",359830,14.7
"2022-03-25 05:34:24.587844",359859,22.49
"2022-03-28 10:01:01.138620",360647,20.52
"2022-03-25 11:30:52.280833",360907,38.11
"2022-03-27 00:45:58.993663",360951,32.07
"2022-03-25 15:50:25.442892",361717,16.8
"2022-03-26 03:15:17.827961",362603,24.13
"2022-03-25 21:11:01.762885",362704,10.08
"2022-03-25 21:49:58.640192",362829,38.24
"2022-03-25 22:30:27.785408",362945,20.03
"2022-03-26 01:33:24.519241",363470,28.53
"2022-03-29 05:08:28.757082",364118,21.5
"2022-03-26 09:50:31.102655",364938,6.36
"2022-03-29 16:41:07.823158",366159,8.72
"2022-03-26 18:48:48.615043",366508,16.52
"2022-03-30 01:43:20.094792",367791,2.44
"2022-03-27 03:14:54.944982",368066,30.53
"2022-03-27 05:16:33.537265",368417,27.54
"2022-03-27 06:03:58.406246",368574,26.18
"2022-03-27 10:31:23.948378",369398,18.28
"2022-03-30 21:03:02.649570",371287,1.03
"2022-03-27 21:57:48.759188",371416,19.07
"2022-03-28 03:47:10.248868",372494,33.12
"2022-03-31 04:07:38.600956",372529,10.7
"2022-03-31 04:42:11.849823",372680,25.6
"2022-03-28 05:41:38.897394",372799,8.71
"2022-03-28 09:39:43.520495",373576,15.23
"2022-03-31 22:32:15.270824",375892,37.05
"2022-03-28 23:10:39.041558",375997,14.39
"2022-04-01 03:31:25.416605",376766,27.75
"2022-03-29 04:32:04.899018",376941,22.44
"2022-04-01 04:49:34.969957",376980,16.93
"2022-03-29 17:05:28.061548",378210,29.27
"2022-04-01 13:25:36.684208",378563,44.28
"2022-03-29 14:07:06.171634",378664,0.01
"2022-03-29 14:25:35.774992",378708,31.8
"2022-03-30 05:27:01.031520",380766,25.92
"2022-03-30 05:10:06.247287",381403,10.33
"2022-03-31 00:23:54.386753",381487,11.28
"2022-03-30 06:47:27.799819",381692,8.42
"2022-03-30 08:31:59.038292",382011,22.7
"2022-04-02 10:27:59.762658",382346,0.01
"2022-03-30 21:28:25.567618",384343,10.25
"2022-04-02 23:07:39.665426",384623,38.72
"2022-03-31 05:49:33.911074",385864,10.1
"2022-03-31 09:14:18.943183",386441,13.05
"2022-04-03 09:21:33.020463",386500,39.99
"2022-03-31 11:11:48.592596",386806,0.01
"2022-04-03 14:38:35.343509",387464,19.69
"2022-03-31 16:53:40.141922",387867,29.43
"2022-04-04 00:02:36.116156",389193,35.7
"2022-04-02 18:09:17.423175",389252,19.26
"2022-04-01 01:03:42.456204",389370,25.43
"2022-04-01 02:08:44.748803",389531,17.76
"2022-04-01 02:37:16.483879",389622,23.17
"2022-04-01 05:51:02.833226",390208,22.74
"2022-04-01 10:12:48.451228",390994,16.25
"2022-04-01 17:11:04.855935",391879,14.95
"2022-04-01 16:42:14.424904",392196,33.74
"2022-04-04 16:58:43.826253",392242,20.19
"2022-04-01 18:10:32.079798",392432,16.88
"2022-04-05 00:57:27.851609",393690,22.71
"2022-04-02 01:42:16.473371",393776,33.71
"2022-04-02 02:29:23.497966",393975,9.25
"2022-04-02 16:54:28.350315",394019,10.15
"2022-04-02 08:20:35.998704",395008,5.52
"2022-04-02 20:00:18.900579",397086,15.79
"2022-04-03 03:05:25.958976",398398,23.45
"2022-04-03 04:42:09.000576",398684,19.21
"2022-04-03 22:38:58.355929",401932,10.91
"2022-04-04 06:58:44.911343",403423,13.98
"2022-04-07 18:36:04.572443",405545,6.88
"2022-04-04 18:50:11.057744",405623,17.44
"2022-04-07 19:03:58.784055",405639,50.74
"2022-04-04 20:21:07.250649",405883,2.4
"2022-04-04 22:16:03.098916",406232,11.03
"2022-04-04 23:02:05.016571",406356,33.78
"2022-04-05 00:59:40.545548",406721,23.33
"2022-04-05 01:28:08.876342",406809,28.49
"2022-04-05 09:46:44.535199",408325,30.15
"2022-04-05 19:09:22.933690",409830,26.11
"2022-04-05 19:16:57.271729",410014,25.1
"2022-04-06 13:47:39.940437",411868,34.61
"2022-04-06 11:22:32.391230",412901,7.73
"2022-04-07 10:23:08.450374",413465,23.41
"2022-04-07 02:27:16.600465",415580,13.08
"2022-04-07 03:44:02.938142",415809,9.09
"2022-04-07 04:43:41.116313",415878,18.61
"2022-04-07 07:34:37.067561",416505,12.08
"2022-04-07 10:50:44.695805",417074,16.61
"2022-04-07 12:59:39.247383",417458,8.8
"2022-04-07 19:41:39.751976",418674,14.58
"2022-04-07 23:12:01.240795",419295,27.65
"2022-04-08 21:32:08.579381",419967,11.95
"2022-04-09 02:28:08.228206",420897,4.13
"2022-04-08 08:44:21.130733",421012,23.32
"2022-04-11 14:08:31.905146",421966,27.42
"2022-04-09 03:04:28.665276",424328,11.13
"2022-04-09 04:27:28.467244",424584,15.73
"2022-04-11 11:51:14.723408",424783,20.03
"2022-04-12 12:22:04.717985",425993,21.73
"2022-04-09 13:17:07.820621",426157,24.36
"2022-04-10 22:43:10.645171",426370,12.24
"2022-04-09 20:45:50.433125",427526,0.01
"2022-04-10 02:11:39.302460",428513,6.68
"2022-04-13 07:25:21.858886",429443,14.31
"2022-04-10 07:50:20.223124",429501,20.97
"2022-04-10 08:12:31.264592",429557,13.34
"2022-04-10 23:43:57.360430",429659,28.27
"2022-04-10 18:47:30.471944",431496,22.51
"2022-04-10 21:11:34.178188",431830,18.41
"2022-04-10 21:23:06.492151",431973,16.55
"2022-04-13 22:52:04.160059",432231,28.3
"2022-04-11 03:23:42.312916",433023,14.1
"2022-04-12 14:42:10.362079",439354,30.36
"2022-04-12 19:13:08.531382",440195,16.59
"2022-04-12 20:07:56.886776",440341,30.87
"2022-04-12 22:28:00.286670",440752,4.5
"2022-04-13 09:05:13.394278",442714,13.91
"2022-04-13 20:19:44.407815",444722,17.21
"2022-04-14 09:15:52.273848",446866,12.85
"2022-04-14 12:10:12.012452",447523,0.01
"2022-04-14 13:10:26.471184",447707,3.25
"2022-04-14 14:33:32.721625",447948,25.0
"2022-04-14 21:55:19.107889",449269,41.85
"2022-04-15 00:45:02.595703",449777,26.73
"2022-04-18 01:36:36.535284",449946,30.24
"2022-04-15 06:55:27.898681",450025,31.32
"2022-04-15 08:54:47.623944",451169,20.45
"2022-04-15 09:32:31.634995",451418,18.87
"2022-04-15 17:01:27.835052",452762,3.94
"2022-04-18 18:16:14.072532",452998,2.92
"2022-04-16 22:38:06.447674",453210,34.59
"2022-04-15 19:31:03.909842",453218,24.47
"2022-04-18 20:33:34.390664",453406,22.3
"2022-04-18 23:06:23.180322",453885,14.32
