"Completed_At","Transaction_ID","Amount","User_ID","User_Type","Status"
"2022-01-03 05:04:45.081254",8780,26.88,373,0,FAILURE
"2022-01-03 06:28:00.010700",9788,15.37,948,0,SUCCESS
"2022-01-03 06:31:50.275216",9796,8.41,830,0,FAILURE
"2022-01-03 07:04:50.000302",9892,20.07,122,1,FAILURE
"2022-01-03 07:34:51.191051",9846,16.05,725,0,FAILURE
"2022-01-03 07:44:40.862035",9886,6.27,231,1,FAILURE
"2022-01-03 07:45:04.207164",10013,10.57,627,0,FAILURE
"2022-01-03 08:07:18.658752",10050,17.03,392,1,FAILURE
"2022-01-03 08:25:50.032007",10135,29.92,254,0,FAILURE
"2022-01-03 09:19:30.272939",10277,15.06,311,0,FAILURE
"2022-01-03 09:20:00.416324",10280,24.09,761,0,FAILURE
"2022-01-03 10:59:46.678718",8162,33.09,624,0,FAILURE
"2022-01-03 11:39:58.129346",9393,26.08,25,0,FAILURE
"2022-01-03 12:41:07.254670",10555,16.33,762,0,FAILURE
"2022-01-03 13:29:50.000100",11007,26.64,293,0,FAILURE
"2022-01-03 17:56:40.000007",11835,6.99,297,0,SUCCESS
"2022-01-03 20:04:10.000006",12207,25.37,55,1,FAILURE
"2022-01-03 20:29:10.021977",12287,4.54,972,1,FAILURE
"2022-01-03 20:33:30.785201",12288,14.39,694,0,FAILURE
"2022-01-03 21:47:37.901988",12414,24.53,172,0,FAILURE
"2022-01-03 21:59:14.482580",12571,29.91,408,0,FAILURE
"2022-01-04 00:41:10.001105",13079,29.29,616,1,FAILURE
"2022-01-04 01:25:30.334332",13205,19.0,364,0,FAILURE
"2022-01-04 02:21:19.421983",13336,14.84,688,1,FAILURE
"2022-01-04 03:34:01.278841",13471,14.64,802,0,FAILURE
"2022-01-04 03:48:48.731339",13348,12.87,665,0,FAILURE
"2022-01-04 05:49:00.019087",14013,18.17,848,0,FAILURE
"2022-01-04 06:24:22.848773",13987,25.52,413,1,FAILURE
"2022-01-04 07:38:40.000022",14346,20.87,630,0,FAILURE
"2022-01-04 07:53:10.376804",14387,19.02,812,0,FAILURE
"2022-01-04 07:59:30.096137",14403,0.01,709,0,FAILURE
"2022-01-04 08:14:10.000205",14445,13.18,925,1,FAILURE
"2022-01-04 09:36:30",1760,15.0,932,0,FAILURE
"2022-01-04 09:49:30.000002",14742,5.53,895,0,FAILURE
"2022-01-04 10:01:10.011570",14775,26.6,320,0,FAILURE
"2022-01-04 10:26:20.000002",14856,2.84,302,0,FAILURE
"2022-01-04 10:29:40",1925,21.23,197,1,FAILURE
"2022-01-04 10:51:22.055227",14936,28.16,303,1,FAILURE
"2022-01-04 11:04:41.508388",14976,1.15,736,1,FAILURE
"2022-01-04 11:16:10.386999",15010,21.22,1,0,FAILURE
"2022-01-04 11:32:51.029355",15059,13.58,823,0,FAILURE
"2022-01-04 12:16:05.550699",15123,21.71,869,1,FAILURE
"2022-01-04 12:22:06.146587",15214,15.81,165,1,FAILURE
"2022-01-04 13:23:40.084999",15401,15.83,596,0,FAILURE
"2022-01-04 14:17:16.372084",12525,8.06,648,1,FAILURE
"2022-01-04 14:58:01.270430",15672,21.18,760,0,FAILURE
"2022-01-04 15:35:22.342797",15773,33.93,247,0,FAILURE
"2022-01-04 15:39:10.000903",15786,6.22,366,0,FAILURE
"2022-01-04 15:45:48.441338",7055,22.68,755,0,FAILURE
"2022-01-04 15:46:35.206358",15804,23.71,181,0,FAILURE
"2022-01-04 16:30:30.002541",15941,6.6,649,0,SUCCESS
"2022-01-04 17:37:35.490861",16154,22.59,981,0,FAILURE
"2022-01-04 17:52:26.242703",16040,15.29,863,0,FAILURE
"2022-01-04 19:55:40.018249",16584,15.04,883,1,FAILURE
"2022-01-04 19:55:50.003124",16585,27.02,638,1,FAILURE
"2022-01-04 20:59:00",3835,28.2,674,0,SUCCESS
"2022-01-04 22:36:55.652547",17053,3.79,102,0,FAILURE
"2022-01-05 01:05:10",4533,25.53,787,0,FAILURE
"2022-01-05 02:12:50",17677,19.9,681,1,FAILURE
"2022-01-05 03:39:02.152773",17927,11.62,907,0,FAILURE
"2022-01-05 04:31:01.149671",18076,29.87,924,0,FAILURE
"2022-01-05 04:55:16.787371",18086,36.75,735,1,FAILURE
"2022-01-05 05:24:39.279411",18238,3.88,198,0,FAILURE
"2022-01-05 05:48:00.000606",18321,2.43,356,0,FAILURE
"2022-01-05 06:07:30.000735",18380,14.59,752,0,FAILURE
"2022-01-05 07:42:10",5728,15.66,951,0,FAILURE
"2022-01-05 07:45:10",5740,4.83,813,0,FAILURE
"2022-01-05 08:21:20",5839,0.01,763,0,FAILURE
"2022-01-05 09:53:12.269894",19062,22.7,684,0,SUCCESS
"2022-01-05 10:10:30.118778",19121,19.31,940,0,FAILURE
"2022-01-05 10:26:40.385332",19166,5.63,402,0,FAILURE
"2022-01-05 10:41:30",6275,34.36,868,0,FAILURE
"2022-01-05 11:01:00",6330,25.22,280,0,FAILURE
"2022-01-05 11:07:07.862326",18128,9.8,544,0,FAILURE
"2022-01-05 12:31:10.326045",19555,17.13,382,1,FAILURE
"2022-01-05 13:31:10.691092",19421,9.72,163,0,FAILURE
"2022-01-05 13:55:36.219918",19510,39.03,620,1,SUCCESS
"2022-01-05 14:17:10.003877",19892,21.94,666,0,FAILURE
"2022-01-05 15:17:40",7070,19.51,604,1,FAILURE
"2022-01-05 16:01:50",7194,9.67,516,0,FAILURE
"2022-01-05 16:56:30.033593",20385,32.16,75,1,FAILURE
"2022-01-05 17:14:18.407133",20309,22.82,990,0,FAILURE
"2022-01-05 17:38:20",7469,17.48,490,0,FAILURE
"2022-01-05 18:12:50.003264",20603,7.08,541,0,FAILURE
"2022-01-05 18:30:53.167880",15979,32.43,333,0,SUCCESS
"2022-01-05 19:45:50",7860,30.36,909,1,FAILURE
"2022-01-05 19:48:34.099566",20884,13.64,16,0,FAILURE
"2022-01-05 20:38:10.012928",21037,19.64,418,0,FAILURE
"2022-01-06 00:22:36.343152",21676,16.92,499,1,FAILURE
"2022-01-06 00:25:00",8666,22.45,34,0,FAILURE
"2022-01-06 01:15:13.740731",21714,32.25,13,0,FAILURE
"2022-01-06 02:18:40",9015,18.02,228,0,FAILURE
"2022-01-06 02:50:20.176192",22151,31.29,353,0,FAILURE
"2022-01-06 04:21:50",22427,35.13,510,1,FAILURE
"2022-01-06 05:23:26.701035",22023,31.66,171,1,FAILURE
"2022-01-06 06:09:20",9732,22.44,260,0,FAILURE
"2022-01-06 07:06:20.002770",22917,30.93,611,0,FAILURE
"2022-01-06 07:10:40.000016",22929,19.19,418,0,FAILURE
"2022-01-06 07:28:55.349893",20999,39.12,19,1,FAILURE
"2022-01-06 07:46:50.223889",23037,23.29,63,0,FAILURE
"2022-01-06 08:18:14.088250",23131,12.07,408,0,FAILURE
"2022-01-06 10:37:30.037772",23550,0.01,676,0,FAILURE
"2022-01-06 11:21:11.253464",23683,10.63,51,1,FAILURE
"2022-01-06 11:37:31.486187",19077,26.06,441,0,FAILURE
"2022-01-06 12:57:44.531260",23973,32.27,453,0,FAILURE
"2022-01-06 14:28:45.147158",24256,1.07,921,0,FAILURE
"2022-01-06 14:42:00.085879",24294,24.83,708,0,FAILURE
"2022-01-06 15:05:40.482880",24363,2.87,758,0,FAILURE
"2022-01-06 15:25:46.444341",24405,23.0,227,1,FAILURE
"2022-01-06 16:19:52.198988",24563,30.56,819,1,FAILURE
"2022-01-06 17:49:17.150784",18099,14.17,665,0,FAILURE
"2022-01-06 18:21:22.677844",24924,34.14,934,0,FAILURE
"2022-01-06 18:25:25.240588",24577,34.01,268,0,FAILURE
"2022-01-06 19:23:00.001242",25122,4.21,698,0,FAILURE
"2022-01-06 20:59:10",12377,9.22,927,0,FAILURE
"2022-01-06 21:53:00",25591,20.7,551,0,FAILURE
"2022-01-06 22:10:17.131918",21671,30.85,815,0,FAILURE
"2022-01-06 22:22:20.619752",25679,4.42,669,0,FAILURE
"2022-01-06 22:47:00",12717,24.24,999,0,FAILURE
"2022-01-06 22:57:13.562462",25797,26.88,984,0,FAILURE
"2022-01-06 23:11:10.000063",25845,11.32,307,0,FAILURE
"2022-01-06 23:15:16.779640",25508,37.87,787,0,FAILURE
"2022-01-06 23:18:43.072074",25867,19.92,531,0,FAILURE
"2022-01-07 00:39:50.590578",26097,19.37,68,0,FAILURE
"2022-01-07 00:45:50",13091,1.17,912,0,FAILURE
"2022-01-07 01:14:21.156811",26194,23.82,848,0,FAILURE
"2022-01-07 02:22:50.000217",26388,25.5,625,1,FAILURE
"2022-01-07 03:45:30.135266",26632,11.58,798,0,FAILURE
"2022-01-07 04:07:27.144593",26565,38.33,966,1,FAILURE
"2022-01-07 04:24:38.748498",25744,9.92,69,1,FAILURE
"2022-01-07 06:21:07.865169",27060,10.56,75,1,FAILURE
"2022-01-07 06:33:22.265363",27076,22.68,740,0,FAILURE
"2022-01-07 06:39:00",14161,34.66,93,0,FAILURE
"2022-01-07 07:11:10",27215,21.46,189,1,FAILURE
"2022-01-07 07:44:27.579186",27306,33.11,279,1,FAILURE
"2022-01-07 08:11:10.103899",27388,14.6,391,0,FAILURE
"2022-01-07 08:27:50",14484,13.31,550,0,FAILURE
"2022-01-07 08:31:20.006882",27456,15.91,996,0,FAILURE
"2022-01-07 09:14:19.567460",27564,16.49,754,0,SUCCESS
"2022-01-07 09:31:30.896733",27646,12.92,290,0,FAILURE
"2022-01-07 09:35:40",27657,9.04,857,0,FAILURE
"2022-01-07 10:21:10.000423",27808,39.63,212,0,FAILURE
"2022-01-07 10:26:38.272362",27824,13.8,209,1,SUCCESS
"2022-01-07 12:02:47.483062",28098,5.9,474,0,FAILURE
"2022-01-07 12:19:00",15216,31.35,883,1,FAILURE
"2022-01-07 12:20:32.201990",26504,11.14,714,1,FAILURE
"2022-01-07 12:38:42.693803",26673,42.13,70,0,FAILURE
"2022-01-07 14:07:50",15512,39.66,646,0,FAILURE
"2022-01-07 14:40:00.000181",28581,41.1,982,1,FAILURE
"2022-01-07 15:17:00",28696,10.22,805,0,FAILURE
"2022-01-07 17:05:02.226823",29010,33.42,792,0,FAILURE
"2022-01-07 17:14:00.000149",29033,20.32,658,0,FAILURE
"2022-01-07 19:36:21.275265",29471,2.86,607,0,FAILURE
"2022-01-07 20:27:02.430001",29549,0.01,219,0,FAILURE
"2022-01-07 20:48:21.447788",29595,7.63,337,0,FAILURE
"2022-01-07 21:04:41.832893",29760,35.76,507,0,FAILURE
"2022-01-07 22:59:50.009934",30096,19.35,214,1,FAILURE
"2022-01-07 23:37:30",17238,30.67,318,0,FAILURE
"2022-01-07 23:50:12.599681",30217,18.05,722,1,FAILURE
"2022-01-08 00:20:20.000803",30341,13.97,263,0,FAILURE
"2022-01-08 00:38:40.001657",30395,29.22,505,1,FAILURE
"2022-01-08 00:49:50.007320",30429,4.32,235,1,FAILURE
"2022-01-08 01:52:30",17622,19.12,729,1,FAILURE
"2022-01-08 02:40:40",17753,32.05,903,0,FAILURE
"2022-01-08 02:41:20.000124",30745,16.33,205,0,FAILURE
"2022-01-08 02:52:10.000005",30773,10.32,977,0,FAILURE
"2022-01-08 03:07:50.000533",30814,26.72,782,0,FAILURE
"2022-01-08 04:13:40",18019,3.03,945,0,FAILURE
"2022-01-08 05:00:00",18172,15.54,292,0,FAILURE
"2022-01-08 05:27:20.001275",31223,44.65,97,0,FAILURE
"2022-01-08 05:57:50.000478",31309,2.17,334,1,FAILURE
"2022-01-08 06:47:31.727360",30707,25.14,442,0,FAILURE
"2022-01-08 07:43:30.004888",31618,0.01,710,0,FAILURE
"2022-01-08 08:24:50.082917",31739,15.13,523,0,FAILURE
"2022-01-08 08:32:30.007635",31759,26.86,586,0,FAILURE
"2022-01-08 08:36:15.946231",31765,6.86,180,1,FAILURE
"2022-01-08 08:55:40.000004",31831,36.23,80,0,FAILURE
"2022-01-08 10:24:10",19156,12.85,396,1,FAILURE
"2022-01-08 11:37:16.538814",32354,13.98,660,1,FAILURE
"2022-01-08 13:10:20.000252",32652,31.88,556,0,FAILURE
"2022-01-08 13:24:10",32689,14.96,777,0,FAILURE
"2022-01-08 13:46:40.000424",32764,9.58,114,0,FAILURE
"2022-01-08 15:11:53.463412",33010,24.87,82,1,FAILURE
"2022-01-08 15:19:34.918308",33034,20.57,74,0,FAILURE
"2022-01-08 15:29:51.613210",31496,19.02,517,1,FAILURE
"2022-01-08 16:04:30",20228,31.58,113,0,FAILURE
"2022-01-08 16:36:30",20328,24.66,369,0,FAILURE
"2022-01-08 16:41:06.261435",32947,29.46,642,0,FAILURE
"2022-01-08 17:59:10",20560,29.49,358,0,FAILURE
"2022-01-08 18:41:20",20691,19.35,360,0,FAILURE
"2022-01-08 19:54:50.000127",33810,13.25,578,0,FAILURE
"2022-01-08 20:18:13.878004",33876,26.75,52,0,FAILURE
"2022-01-08 21:26:46.624528",34065,20.99,63,0,FAILURE
"2022-01-08 21:59:33.687765",33299,12.86,183,0,FAILURE
"2022-01-08 22:18:31.886467",34228,13.39,861,0,FAILURE
"2022-01-09 00:08:22.297838",34540,22.3,870,0,FAILURE
"2022-01-09 00:51:50.002714",34680,0.01,114,0,FAILURE
"2022-01-09 00:53:30.019498",34686,26.7,506,0,FAILURE
"2022-01-09 01:23:55.456410",34383,7.41,178,0,FAILURE
"2022-01-09 01:34:10",21922,21.99,900,0,FAILURE
"2022-01-09 02:06:10.000464",34890,24.51,731,0,FAILURE
"2022-01-09 02:41:48.943759",34200,20.54,773,0,FAILURE
"2022-01-09 02:42:53.316864",31035,32.39,550,0,FAILURE
"2022-01-09 03:58:50",35223,18.34,656,0,FAILURE
"2022-01-09 04:09:40.000009",35256,21.51,719,0,FAILURE
"2022-01-09 04:59:30",22529,30.29,860,0,FAILURE
"2022-01-09 05:17:00.927728",35432,20.4,945,0,FAILURE
"2022-01-09 05:29:30",22623,5.78,574,0,FAILURE
"2022-01-09 05:59:40",22711,13.7,411,0,FAILURE
"2022-01-09 06:05:10.665954",35402,9.96,19,1,FAILURE
"2022-01-09 07:00:56.038691",35733,14.87,934,0,SUCCESS
"2022-01-09 07:04:50.106480",35757,7.49,700,0,FAILURE
"2022-01-09 07:28:17.006372",35820,22.15,603,1,FAILURE
"2022-01-09 08:12:29.613637",35773,23.0,116,0,FAILURE
"2022-01-09 08:35:30",23186,17.48,25,0,FAILURE
"2022-01-09 08:47:34.014636",35866,27.68,48,0,FAILURE
"2022-01-09 10:03:44.610377",36294,13.59,982,1,FAILURE
"2022-01-09 10:10:30",23471,11.76,27,0,FAILURE
"2022-01-09 11:20:40",23681,31.33,458,1,FAILURE
"2022-01-09 12:18:30",23852,0.01,882,1,FAILURE
"2022-01-09 13:14:13.414636",35884,29.38,48,0,FAILURE
"2022-01-09 13:15:10",24029,8.88,512,0,SUCCESS
"2022-01-09 13:47:05.162011",36952,24.39,238,1,FAILURE
"2022-01-09 14:48:11.879641",37136,26.89,761,0,FAILURE
"2022-01-09 15:58:10.000001",37350,27.53,156,0,FAILURE
"2022-01-09 16:11:50.000017",37394,23.72,894,0,FAILURE
"2022-01-09 16:56:00.008223",37529,30.42,823,0,FAILURE
"2022-01-09 17:55:33.234098",37193,9.38,142,0,FAILURE
"2022-01-09 19:24:24.626028",37969,15.44,289,0,FAILURE
"2022-01-09 20:11:12.435949",37657,7.58,324,0,FAILURE
"2022-01-09 20:23:50.000014",38148,14.18,607,0,FAILURE
"2022-01-09 21:04:20.006091",38271,1.88,637,0,FAILURE
"2022-01-09 22:15:34.185760",38505,23.78,614,0,FAILURE
"2022-01-09 22:18:40",25667,16.9,870,0,FAILURE
"2022-01-09 22:35:50",25721,19.12,937,0,FAILURE
"2022-01-09 22:39:00",25732,23.42,267,1,FAILURE
"2022-01-09 22:53:40.003262",38611,10.02,911,0,FAILURE
"2022-01-09 23:18:10.198254",38693,23.05,107,0,FAILURE
"2022-01-10 00:53:31.549767",38990,20.47,379,1,FAILURE
"2022-01-10 01:09:40",26184,12.62,240,1,FAILURE
"2022-01-10 01:09:40.104797",39039,6.95,135,0,FAILURE
"2022-01-10 02:00:50",26321,6.18,486,0,FAILURE
"2022-01-10 02:04:20.038434",39203,6.1,313,0,FAILURE
"2022-01-10 02:22:20.000089",39255,17.92,258,0,FAILURE
"2022-01-10 02:56:30",26493,31.01,910,0,FAILURE
"2022-01-10 04:28:30.157964",39625,24.9,727,0,FAILURE
"2022-01-10 04:54:49.125540",39713,30.21,573,0,FAILURE
"2022-01-10 05:02:00.009620",39734,17.29,86,0,FAILURE
"2022-01-10 05:04:19.486719",39551,11.53,917,0,FAILURE
"2022-01-10 05:58:00.335908",39899,3.18,235,1,FAILURE
"2022-01-10 06:15:00",39949,31.4,894,0,FAILURE
"2022-01-10 06:30:22.099063",39901,7.68,468,1,FAILURE
"2022-01-10 06:49:10.019203",40047,24.48,158,0,FAILURE
"2022-01-10 07:13:10.000002",40120,29.31,586,0,FAILURE
"2022-01-10 07:15:50",27231,24.57,130,0,FAILURE
"2022-01-10 07:31:10.120754",40188,25.13,285,0,FAILURE
"2022-01-10 09:30:58.077212",40537,21.11,508,0,FAILURE
"2022-01-10 12:31:40.000005",41077,8.75,516,0,FAILURE
"2022-01-10 14:15:00.000418",41398,26.97,440,0,SUCCESS
"2022-01-10 15:49:50.000009",41669,20.92,811,0,FAILURE
"2022-01-10 16:01:38.425962",37087,14.05,694,0,FAILURE
"2022-01-10 17:31:50.000106",41987,30.71,221,0,FAILURE
"2022-01-10 18:11:01.269497",42112,16.51,256,0,FAILURE
"2022-01-10 18:24:00",29247,33.57,822,0,FAILURE
"2022-01-10 19:50:10",29520,24.08,696,0,FAILURE
"2022-01-10 20:31:50",29652,10.53,645,1,FAILURE
"2022-01-10 20:36:29.051757",42527,11.06,950,0,FAILURE
"2022-01-10 21:03:42.520456",42650,36.46,266,0,FAILURE
"2022-01-10 21:47:33.874111",42727,2.77,353,0,FAILURE
"2022-01-10 21:59:10",29909,30.64,71,0,FAILURE
"2022-01-10 22:19:30.901357",42689,26.42,73,0,FAILURE
"2022-01-10 22:33:41.909697",42481,1.26,507,0,FAILURE
"2022-01-10 22:53:03.967599",42895,28.07,586,0,FAILURE
"2022-01-10 23:19:50",30158,14.83,63,0,FAILURE
"2022-01-10 23:27:41.184163",43067,32.84,264,0,FAILURE
"2022-01-11 00:00:40.002769",43159,19.37,461,0,FAILURE
"2022-01-11 00:07:33.593025",43184,20.63,638,1,FAILURE
"2022-01-11 00:28:00",30363,32.43,282,0,FAILURE
"2022-01-11 01:05:19.736017",43357,26.44,753,1,FAILURE
"2022-01-11 02:58:30",30791,25.72,10,1,FAILURE
"2022-01-11 03:09:30",30820,27.04,545,0,FAILURE
"2022-01-11 03:39:20.000085",43821,13.75,238,1,FAILURE
"2022-01-11 04:55:45.678800",44051,7.82,432,0,FAILURE
"2022-01-11 06:05:40",31327,20.38,491,0,FAILURE
"2022-01-11 07:17:35.245230",44474,24.95,79,0,FAILURE
"2022-01-11 08:45:00.364678",44726,23.44,403,0,FAILURE
"2022-01-11 10:23:10.006532",45021,26.32,842,0,FAILURE
"2022-01-11 10:43:20",45086,30.56,11,0,FAILURE
"2022-01-11 10:47:33.056332",45062,1.87,242,0,FAILURE
"2022-01-11 10:54:10.555347",45115,34.84,176,0,FAILURE
"2022-01-11 11:16:49.880485",44952,14.76,818,0,FAILURE
"2022-01-11 11:26:46.019806",44728,24.14,619,0,FAILURE
"2022-01-11 11:27:40.908232",45229,16.08,896,0,FAILURE
"2022-01-11 12:19:10.208549",45378,20.66,128,0,FAILURE
"2022-01-11 14:12:20.048773",45715,25.37,880,0,FAILURE
"2022-01-11 15:14:41.499443",45890,29.93,42,0,FAILURE
"2022-01-11 15:50:40",45999,40.88,573,0,FAILURE
"2022-01-11 16:55:42.162351",46198,33.34,672,0,FAILURE
"2022-01-11 18:30:30.072663",46482,0.01,246,0,FAILURE
"2022-01-11 18:42:30.241962",46520,28.96,579,1,FAILURE
"2022-01-11 19:01:20.001594",46571,11.31,452,0,FAILURE
"2022-01-11 19:01:40.021741",46572,20.06,271,0,FAILURE
"2022-01-11 19:34:55.513059",46565,16.52,153,0,FAILURE
"2022-01-11 19:55:46.277433",46714,22.13,741,1,FAILURE
"2022-01-11 19:56:04.980038",46223,28.14,337,0,FAILURE
"2022-01-11 21:18:10.102535",46990,11.8,623,1,FAILURE
"2022-01-11 21:58:30",34165,27.47,528,0,FAILURE
"2022-01-11 22:01:32.015687",47116,35.19,505,1,FAILURE
"2022-01-11 23:22:41.634804",43544,7.09,863,0,FAILURE
"2022-01-11 23:24:50.000701",47353,14.26,628,0,FAILURE
"2022-01-12 01:11:30",34741,31.54,544,0,FAILURE
"2022-01-12 01:12:50.172535",47676,27.48,536,0,FAILURE
"2022-01-12 04:13:16.578005",48171,15.87,189,1,FAILURE
"2022-01-12 04:53:40",48311,4.63,602,0,FAILURE
"2022-01-12 05:41:46.037676",48458,33.19,856,0,FAILURE
"2022-01-12 07:02:38.866096",48702,25.94,58,0,FAILURE
"2022-01-12 07:26:30.103528",48778,20.28,467,1,FAILURE
"2022-01-12 08:13:28.536372",48700,19.73,508,0,FAILURE
"2022-01-12 08:13:36.799325",48647,0.01,550,0,FAILURE
"2022-01-12 11:41:55.784654",49469,9.61,597,0,FAILURE
"2022-01-12 11:52:12.966626",47831,15.31,132,0,FAILURE
"2022-01-12 14:41:00.151327",50079,14.71,576,0,FAILURE
"2022-01-12 17:17:22.254524",48853,17.18,933,1,FAILURE
"2022-01-12 17:35:09.517342",43151,21.2,570,0,FAILURE
"2022-01-12 18:40:50",37842,25.67,807,1,FAILURE
"2022-01-12 19:33:40.007985",50955,15.36,488,0,FAILURE
"2022-01-12 19:37:50",38017,15.46,865,0,FAILURE
"2022-01-12 21:20:09.155216",50130,16.97,66,1,FAILURE
"2022-01-12 21:21:40",38332,36.31,752,0,FAILURE
"2022-01-12 21:33:46.254113",50901,7.61,891,0,FAILURE
"2022-01-12 21:54:16.910746",51331,15.23,409,0,FAILURE
"2022-01-12 22:00:30",38459,17.25,900,0,FAILURE
"2022-01-12 22:05:31.587715",50950,17.06,851,0,FAILURE
"2022-01-12 22:10:00",38489,20.0,265,0,FAILURE
"2022-01-12 23:05:50",38653,19.75,392,1,FAILURE
"2022-01-12 23:51:20.010400",51727,4.37,979,0,FAILURE
"2022-01-13 00:38:34.459303",51136,27.48,877,0,FAILURE
"2022-01-13 02:05:01.925371",50959,22.47,330,1,FAILURE
"2022-01-13 02:56:50.000264",52277,10.0,23,0,FAILURE
"2022-01-13 04:47:30.149890",52613,35.66,72,0,FAILURE
"2022-01-13 05:00:50",39730,16.86,424,0,FAILURE
"2022-01-13 06:06:27.846016",52748,19.15,101,0,FAILURE
"2022-01-13 08:20:17.687532",47117,5.34,295,0,SUCCESS
"2022-01-13 08:28:37.485134",53126,19.88,684,0,FAILURE
"2022-01-13 10:24:40",53621,7.2,565,0,FAILURE
"2022-01-13 11:11:10",40845,9.97,54,1,FAILURE
"2022-01-13 11:16:00.000077",53785,39.38,86,0,FAILURE
"2022-01-13 11:17:33.162983",53700,32.49,669,0,FAILURE
"2022-01-13 12:46:20.731574",53620,21.79,197,1,FAILURE
"2022-01-13 13:01:03.685499",54092,37.39,988,0,FAILURE
"2022-01-13 13:52:10.000424",54249,13.48,729,1,FAILURE
"2022-01-13 15:25:11.072955",54487,35.12,631,0,FAILURE
"2022-01-13 15:33:40",41620,7.13,933,1,FAILURE
"2022-01-13 16:18:41.276597",54701,22.2,964,0,SUCCESS
"2022-01-13 17:07:30.028366",54845,4.04,187,0,SUCCESS
"2022-01-13 18:06:10.593699",55030,19.87,503,0,FAILURE
"2022-01-13 18:43:20.209418",55128,10.32,982,1,FAILURE
"2022-01-13 20:01:30.317260",55169,25.61,689,0,FAILURE
"2022-01-13 20:46:30.000062",55502,7.03,956,1,FAILURE
"2022-01-13 22:26:00.234481",55803,10.99,47,0,FAILURE
